"Carimbo de data/hora","1.1 What areas have you been working on these past 5 years?
Tick all that apply.","1.2. What is your title? 
E.g., Senior Developer, Architect, Principal Software Engineer, Tester, etc.","1.3. Which country are you working from?","1.4. What is your professional experience in Microservices (in years)?","1.5. How many projects that involved the migration of monoliths to microservices have you been involved in?","1.6. What were the domain areas of these projects?","1.7. Roughly how many monthly active users did these systems serve when the process of migrating to microservices was started?","1.8. Roughly how many people were working on these systems when the process of migrating to microservices was started?","2.1.  Where do you look for guidance when migrating a monolith system to microservices?
Tick all that apply","2.2.  How do you often plan the migration of a monolith to microservices in regards to the evolution of the product?
Tick all that apply","2.3. How likely are you to consider these data sources when deciding how to decompose a monolith into different services?  [The output of static analysis tools (e.g., based on source code repository analysis)]","2.3. How likely are you to consider these data sources when deciding how to decompose a monolith into different services?  [The output of dynamic analysis tools (e.g., based on runtime data, such as logs or traces)]","2.3. How likely are you to consider these data sources when deciding how to decompose a monolith into different services?  [Development process data (e.g., from version-control, project management tools)]","2.3. How likely are you to consider these data sources when deciding how to decompose a monolith into different services?  [Software Documentation (e.g., business logic/capabilities/objects, data flow) and related artifacts (e.g., source code, configuration files)]","2.4. Which criteria do you use often for deciding the new service boundaries when decomposing a monolith into different services? 
Tick all that apply","3.1. Thinking of the migration from monolith to microservices projects you have been involved in, have you been assisted by any automated or semi-automated tools?","3.2. If yes, which tools were used and for which purpose?","3.3. Which type of tools did you find the most useful?","3.4. In which of these activities would you most appreciate additional tool support?
Tick at most 5 options.","3.5. What characteristics would you find most important in a tool for refactoring towards a microservice architecture?
Tick at most 8 options.","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Strangler Fig]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [UI Composition]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Branch by Abstraction]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Parallel Run]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Decorating Collaborator]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Change Data Capture]","4.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Change code dependency to service call]","4.2.  Which of these techniques do you often use together? Do you use them ""before"", ""after"" or ""as a step of""?","4.3. In your experience, what are the main challenges of applying these techniques?","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Database View]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Database Wrapping Service]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Database-as-a-Service Interface]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Aggregate Exposing the Monolith]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Change Data Ownership]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Synchronize Data in Application]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Tracer Write]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Split Table]","5.1. Tell us to which degree you agree with the following statements in the scope of the techniques presented below:

""In the migration project(s) in which I have been involved the use of this technique was important"" [Move Foreign-Key Relationship to Code]","5.2. Which of these techniques do you often use together? Do you use them ""before"", ""after"" or ""as a step of"" each other?","5.3. In your experience, what are the main challenges of applying these techniques?","6.1. What other techniques or patterns have you used in the migration process that were not mentioned in this survey?","6.2. In your opinion, which are the most important challenges faced in the migration process?
Tick at most 9 options.","7.1. Do you usually evaluate the result of a decomposition? How?","7.2. What quality attributes do you assess when evaluating the decomposition result?
Tick at most 4 options.","7.3. Why?","7.4. What metrics would you use to evaluate these quality attributes? Why?
Example: I use the throughput (e.g., requests per second) to measure the efficiency.","7.5. In which environments do you evaluate a decomposition result?
Tick all that apply","7.6. What kind of inputs do you use to evaluate a decomposition result?
Tick all that apply"
"2023/01/12 5:34:29 da tarde CET","Software Development;Software Architecture","Senior Software Developer","Portugal","4","10","Supply Chain Management","< 100","< 10","Scientific articles;Books;Web resources, blogs;Other practitioners' experiences","Continuous refactoring interspersed with product evolution","Neutral","Likely","Very likely","Likely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design)","No","","","Deciding services boundaries;Refactoring code;Regression testing","Ease of use;Support for various programming languages;Having successful case studies reported;Ability to apply restrictions to the decomposition result;Provide an explanation of candidate decompositions;Provide a visualization of candidate decompositions;Edit/model a candidate decomposition;Provide comprehensive decomposition guidance","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Neutral","Neutral","Disagree","Strangler Fig Application is our go to pattern. We implement the logic in the new service and then we make sure that we are able to call directly this new service or make the old service call the new one.","Making sure that the product always available and that the impact for the end-user is almost non-existing","Neutral","Neutral","Neutral","Neutral","Strongly Agree","Neutral","Neutral","Neutral","Neutral","The pattern of Chaging the data ownership is a recurrent pattern applied when migrating to microservices. ","When migrating the source of truth for a new service, the deployment period is extremely important. We often run queries to check missing data when changing the owner of the database and migrate missing data that may be introduced during the deployment period","","Database migration and data store splitting;Communication among services;Decoupling services from the monolith;Multitenancy;Ensuring reliability","Not really. If the process went according to plan we close the topic. If something fails we do a post mortem to take actions in future migrations","Maintainability;Performance, Efficiency;Scalability;Availability","We need to make sure we actually improved the system instead of just migrating to a new microservices just for the sake of migrating to a new service","Most of our migrations were made to ease the development process and performance.","Staging;Production","Simulation;Production"
"2023/01/12 8:19:10 da tarde CET","Software Development;Software Architecture;Operations;Product Management;Coaching","VP/CTO, etc","US","8","3","Healthcare","10K – 100K","< 10","Books;Web resources, blogs;Other practitioners' experiences","Stop product evolution, refactor the system to microservices, and then proceed with evolving the product;Continuous refactoring interspersed with product evolution","Very unlikely","Very unlikely","Likely","Likely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Refactoring code;Regression testing;Deployment automation;Microservice API design","Requiring minimal manual inputs;Being actively maintained;Provide a visualization of candidate decompositions;Edit/model a candidate decomposition","Strongly Agree","Agree","Neutral","Neutral","Strongly Agree","Neutral","Neutral","strangler or decorator - strangler if we think we can do it in a couple of sprints","coupling - older systems have crazy levels of coupling and can make any technique difficult","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Disagree","Disagree","Strongly Agree","Strongly Disagree","I don't know that we've ever used together","organizational inertia; technical debt ","Start with orchestration services and migrate the orch. service to use micro-s","Decoupling services from the monolith;Service orchestration;Team organization","Not generally","Maintainability;Scalability","If the software is maintainable, the other quality attributes can be added; scalability has to do with responsiveness to changing user needs
","visual inspection; afferent and efferent coupling; domain more abstract (inspection); scalability - how many and how quick can I launch services; transaction rates for core services","Development","Functional tests"
"2023/01/13 2:18:19 da manhã CET","Software Development;Software Architecture;Quality assurance","Systems Analyst Chief","PERU","3","2","Education","< 100","10 – 50","Books;Conference presentations;Web resources, blogs","Stop product evolution, refactor the system to microservices, and then proceed with evolving the product","Very likely","Likely","Likely","Likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","Yes","Automated pipeline for quality assurance.","SonarQube, Selenium & jMeter","Deciding services boundaries;Evaluating a decomposition result;Deployment automation;Microservice API design","Versatility – usable via command line, within IDEs, independently, etc.;Doing the refactoring quickly;Multiple decompositions alternatives;Edit/model a candidate decomposition","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","UI Composition and Decorating Collaborator","Understand the correct application.","Strongly Agree","Agree","Strongly Agree","Neutral","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Database-as-a-Service Interface AND Synchronize Data in Application AND Split Table","Understand the correct application of techniques.","DDD and Hexagonal","Database migration and data store splitting;Communication among services;Multitenancy;Microservices statefulness;Ensuring reliability;Ensuring scalability;Ensuring security","Using DDD and Hexagonal.","Maintainability;Security;Scalability;Availability","Because I try to eliminate one point of failure.","descomposition for maintainability","Development;Staging","Functional tests;Simulation"
"2023/01/13 9:19:50 da tarde CET","Software Development;Software Architecture;Product Management;Coaching","Senior Developer, Architect and Tech Lead","Portugal","15","2","Security;GIS","100 – 1K","< 10","Books;Web resources, blogs","Continuous refactoring interspersed with product evolution","Likely","Likely","Likely","Neutral","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Understanding the monolith;Refactoring code;Regression testing;Deployment automation","Ease of use;Versatility – usable via command line, within IDEs, independently, etc.;Being actively maintained;Having successful case studies reported;Provide an explanation of candidate decompositions;Provide a visualization of candidate decompositions","Agree","Agree","Agree","Strongly Agree","Neutral","Neutral","Agree","","","Neutral","Neutral","Neutral","Neutral","Strongly Agree","Neutral","Neutral","Neutral","Strongly Agree","Change Data Ownership and Move Foreign-Key Relationship to Code","Keep data consistency","","Database migration and data store splitting;Dealing with data consistency;Multitenancy;Effort estimation;Expected long-term return on investment (ROI);Ensuring reliability;Ensuring security","Yes. Performance, code maintenance, easiness of horizontal scaling","Maintainability;Performance, Efficiency;Security;Scalability","","I use the throughput and time for each request","Staging","Simulation"
"2023/01/16 2:10:12 da tarde CET","Software Development;Software Architecture","Architect ","USA","3 ","4","Finance;Real Estate","10K – 100K","50 – 200","Books;Web resources, blogs","Continuous refactoring interspersed with product evolution","Likely","Unlikely","Likely","Very likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Deciding services boundaries;Evaluating a decomposition result;Planning and managing the refactoring process","Ease of use;Requiring minimal manual inputs;Multiple decompositions alternatives;Provide an explanation of candidate decompositions;Provide a visualization of candidate decompositions;Provide comprehensive decomposition guidance;Provide an analysis of the changes of quality attributes and metrics","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Agree","","","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Neutral","Agree","Agree","","","","Database migration and data store splitting;Communication among services;Decoupling services from the monolith;Effort estimation","yes, 
memory usage, latency","Maintainability;Security;Scalability;Availability","set by business ","throughput","Development;Production","Production"
"2023/01/18 12:02:39 da manhã CET","Software Development;Software Architecture;Teaching","Dev (but I perform in practice as a distinguished engineer)","brazil","8","2","Security","1K – 10K","< 10","Books;Conference presentations;Web resources, blogs","Rewrite/rebuild the entire system from scratch;Stop product evolution, refactor the system to microservices, and then proceed with evolving the product;Migrate some functionality to microservices only.","Likely","Unlikely","Unlikely","Unlikely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services)","No","","","Evaluating a decomposition result;Regression testing","Ease of use;Support for various programming languages;Having successful case studies reported","Strongly Agree","Agree","Agree","Strongly Disagree","Disagree","Disagree","Strongly Agree","Strangler + change code dep to service call (1st encompasses the 2nd)","1) Finding the functional scope of each microservice; 2) Designing the most appropriate mechanism for service interaction (e.g, REST, Kafka consumer)","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Neutral","Strongly Agree","Disagree","Strongly Agree","Move Foreign-key + tracer write (same time)
change data ownership + move foreign-key (same time)
tracer write followed by change data ownership
","1) Finding out references in code to data tables that are being migrated. 
2) Getting people used to more centralized data approaches to agree with more granular boundaries with no FK.","Microservice First as a general guideline.","Database migration and data store splitting;Communication among services;Decoupling services from the monolith;Service orchestration;API standardization for services","Sonarqube metrics; subjective evaluation in a design meeting.","Maintainability;Reusability;Availability;Deployability","These 4 quality attributes are the ones where we see the greatest impact.","Maintainability: LOC, complexity, #issues per sonarqube metrics
Reusability: quantity of platform independent endpoints created and published
Deployability: most of our monoliths were not even dockerized. All microservices run in K8S pods and use CI/CD. So it's a very clear gain.
Availability & scalability: microservices on K8S automatically benefit from easily configura number of replicas, roll-out updates, and monitoring infrastructure. ","Development;Production","Functional tests;Production"
"2023/01/18 8:57:21 da manhã CET","Software Development;Software Architecture;Operations;Coaching;Teaching","Principal Consultant ","Australia ","7","6","Finance;Retail;Media","> 1M","50 – 200","Web resources, blogs;Other practitioners' experiences;External consulting","Continuous refactoring interspersed with product evolution","Likely","Very likely","Very likely","Likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Understanding the monolith;Deciding services boundaries;Regression testing;Analysis of organizational restructuring needs (team size, team organization, etc.)","Ease of use;Versatility – usable via command line, within IDEs, independently, etc.;Requiring minimal manual inputs;Being actively maintained;Having successful case studies reported;Multiple decompositions alternatives;Provide an explanation of candidate decompositions;Provide a visualization of candidate decompositions","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Agree","","","Neutral","Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","","","","Dealing with data consistency;Communication among services;Decoupling services from the monolith;Continuous deployment/integration;Team organization;Infrastructure to support microservices;Selecting infrastructure patterns;Ensuring reliability;Ensuring security","No","Maintainability;Business-related indicators;Availability;Team Agility","","A","Production","Functional tests;Production"
"2023/01/18 7:32:43 da tarde CET","Software Development;Software Architecture;Scientific Research","Principal Software Engineer","Brazil","5","5","Education;Real Estate;SAAS products","> 1M","10 – 50","Books;Conference presentations;Other practitioners' experiences","Continuous refactoring interspersed with product evolution","Likely","Likely","Neutral","Neutral","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design)","No","","","Deciding services boundaries","Support for various programming languages;Having successful case studies reported;Provide a visualization of candidate decompositions","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Disagree","Disagree","Strangler Fig, UI Composition, Parallel Run","Having good/reliable proxy configuration. Keeping reliability of the system","Strongly Disagree","Strongly Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Agree","","","","Database migration and data store splitting;Dealing with data consistency;Expected long-term return on investment (ROI);Infrastructure to support microservices;Ensuring reliability","yes. Manly, team velocity and cycle time","Performance, Efficiency;Availability;Team Agility","main points impacted by the migration","latencies, team cycle time, error rate, availability","Development;Staging;Production","Functional tests;Production"
"2023/01/19 11:44:20 da manhã CET","Software Development;Software Architecture;Coaching","Partner","Germany","12","5","Finance;Retail;Automotive","10K – 100K","50 – 200","Conference presentations;Other practitioners' experiences;Internal consulting","Rewrite/rebuild the entire system from scratch;Stop product evolution, refactor the system to microservices, and then proceed with evolving the product;Continuous refactoring interspersed with product evolution","Very likely","Likely","Neutral","Unlikely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design)","Yes","https://exxfer.io/ - Static Analysis + History","","Understanding the monolith;Deciding services boundaries;Refactoring code;Deployment automation;Microservice API design","Support for various programming languages;Provide an explanation of candidate decompositions","Agree","Neutral","Disagree","Strongly Agree","Agree","Disagree","Strongly Disagree","","","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","","","","Database migration and data store splitting;Multitenancy;Effort estimation;Expected long-term return on investment (ROI);Team organization","-","Maintainability;Business-related indicators;Reusability;Team Agility","","process duration (based on traces) - more business related than plain technical metrics","Development;Staging;Production","Functional tests;Simulation;Production"
"2023/01/19 3:49:19 da tarde CET","Software Development;Software Architecture;Coaching","Senior Software Engineer","Germany","6","2","Travel and Tourism;Construction","> 1M","50 – 200","Books;Conference presentations;Web resources, blogs;Other practitioners' experiences","Rewrite/rebuild the entire system from scratch;Continuous refactoring interspersed with product evolution","Very unlikely","Neutral","Neutral","Likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Deciding services boundaries;Regression testing;Deployment automation","Requiring minimal manual inputs;Being actively maintained;Easy modifications on restrictions without having to start over;Provide an explanation of candidate decompositions;Edit/model a candidate decomposition","Strongly Agree","Disagree","Agree","Agree","Disagree","Strongly Agree","Agree","CDC as a first step before e.g. Parallel Run or Branch by Abstraction to decouple the underlying database","Like all techniques, they are often considered ""the best way"" to do something and it is only realized afterwards if they are appropriate. Especially in migrations it is then too late because ""pure"" migrations without new/improved features are rare.","Disagree","Neutral","Disagree","Strongly Disagree","Agree","Disagree","Disagree","Disagree","Agree","","","","Database migration and data store splitting;Dealing with data consistency;Communication among services;Service orchestration;Microservices statefulness;Effort estimation;Team organization;Infrastructure to support microservices;Ensuring reliability","As the decision is usually set in stone, the only evaluation is to decide when the result is ""good enough"" to be the new default. That is often times simply decided by a deadline, not by evaluation results.","Performance, Efficiency;Business-related indicators;Scalability;Team Agility","","The main indicator must usually be some business KPI to decide the benefit of a migration.","Production","Production"
"2023/01/20 1:31:56 da tarde CET","Software Development;Software Architecture;Operations","Software Engineer ","Portugal","1","2","Retail;Education","1K – 10K","10 – 50","Books;Web resources, blogs;Internal consulting","Continuous refactoring interspersed with product evolution","Neutral","Likely","Unlikely","Very likely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design)","No","","","Understanding the monolith;Deciding services boundaries;Evaluating a decomposition result;Deployment automation;Microservice API design","Ease of use;Support for various programming languages;Having successful case studies reported;Multiple decompositions alternatives;Provide a visualization of candidate decompositions;Edit/model a candidate decomposition","Strongly Agree","Agree","Strongly Disagree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","","","Neutral","Neutral","Strongly Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","","","","Dealing with data consistency;Communication among services;Service orchestration;Infrastructure to support microservices;Ensuring reliability","I dont usually evaluate.","Maintainability;Performance, Efficiency;Scalability;Team Agility","","Regarding team agility, I think that the chance to give seperate responsability to each team for the new microservices is a good metric","Development","Simulation"
"2023/01/22 2:18:05 da tarde CET","Software Development;Software Architecture","Tech Lead / Staff Engineer","Germany","7","2","Finance;Retail","100K – 1M","10 – 50","Conference presentations;Web resources, blogs;Other practitioners' experiences;External consulting;Internal consulting","Rewrite/rebuild the entire system from scratch;Stop product evolution, refactor the system to microservices, and then proceed with evolving the product","Neutral","Very likely","Likely","Very likely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Understanding the monolith;Deciding services boundaries;Evaluating a decomposition result;Regression testing;Planning and managing the refactoring process","Being actively maintained;Having successful case studies reported;Provide an explanation of candidate decompositions;Provide a visualization of candidate decompositions;Edit/model a candidate decomposition;Provide an analysis of the changes of quality attributes and metrics","Strongly Agree","Agree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Agree","Strangler fig would often go hand in hand with UI composition and ""change code dependency to service call"". As the new service is spun out and facads are replaced with actual service invocations, the Monolith and the UI needed according code changes.","Parallel run is extremely costly as the effort that it takes to ""rebuild"" the Monolith is gravely underestimated and thus the parallel run (with twice the resource costs and increased personnel costs) continues over a long time. Breaking out smaller, individual services that are connected to the Monolith via network calls, come with increased operational complexity.","Strongly Disagree","Agree","Strongly Disagree","Strongly Disagree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","","Don't have too much experience with the data-side of the migration. ","","Dealing with data consistency;Communication among services;Effort estimation;Expected long-term return on investment (ROI);Ensuring reliability;Ensuring security","No, but I should","Maintainability;Business-related indicators;Team Agility","I believe Monoliths, if not structured well, harm maintainability and thus breaking up the Monolith should definitely result in improved maintainability to outweigh the additional operational complexity. Another reason to break up a Monolith, in my opinion, is organizational structure: if your teams are blocked or slowed down by working on a single Monolith, breaking up the Monolith may be sensible, but then we also need to evaluate if the team truly got more agile (e.g. deployment frequency). ","deployment frequency to measure agility, mean time to failure to account for the increased operational complexity (maintainability, business impact), number of outdated dependencies (maintainability), PR lead time (agility, maintainability)","Development;Staging;Production","Functional tests;Simulation;Production"
"2023/01/23 6:19:02 da tarde CET","Software Development;Software Architecture;Product Management;Coaching","VP Architecture","United States","14","5","Finance;Retail;Travel and Tourism;Insurance;Media and Entertainment ","> 1M","200 – 600","Conference presentations;Web resources, blogs;Other practitioners' experiences","Stop product evolution, refactor the system to microservices, and then proceed with evolving the product;Continuous refactoring interspersed with product evolution","Very unlikely","Very unlikely","Likely","Likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","Yes","Jenkins, Artifactory and similar tools","","Regression testing;Deployment automation","Ease of use;Being actively maintained;Having successful case studies reported;Provide comprehensive decomposition guidance","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","All together","Denormalizing the data model ","Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Disagree","Strongly Disagree","Tracer write first","Scaling any remaining relational databases ","Faceted objects","Database migration and data store splitting;Dealing with data consistency;Team organization;Ensuring reliability;Ensuring scalability;Ensuring security","Chaos and canary testing in production ","Performance, Efficiency;Business-related indicators;Scalability;Availability","","Availability. Cost per user. DORA metrics. ","Development;Staging;Production","Functional tests;Simulation;Production"
"2023/01/23 7:37:01 da tarde CET","Software Development;Software Architecture","Aechitect","Netherlands ","4","2","Retail;Wholesale","10K – 100K","10 – 50","Scientific articles;Books;Conference presentations;Web resources, blogs;Other practitioners' experiences;External consulting;Internal consulting","Continuous refactoring interspersed with product evolution","Likely","Unlikely","Neutral","Likely","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Deciding services boundaries;Evaluating a decomposition result;Analysis of organizational restructuring needs (team size, team organization, etc.);Microservice API design","Versatility – usable via command line, within IDEs, independently, etc.;Support for various programming languages;Ability to apply restrictions to the decomposition result;Easy modifications on restrictions without having to start over;Provide an explanation of candidate decompositions;Provide comprehensive decomposition guidance","Agree","Neutral","Neutral","Disagree","Neutral","Agree","Disagree","","","Agree","Disagree","Neutral","Agree","Strongly Agree","Neutral","Agree","Disagree","Neutral","","","","Database migration and data store splitting;Dealing with data consistency;Ensuring code maintainability;Service orchestration;Effort estimation;Expected long-term return on investment (ROI);Team organization","Too litle, intuition","Maintainability;Reusability;Team Agility","","agility, rate of feature delivery, rework lost hours","Development","Functional tests"
"2023/01/24 1:20:03 da tarde CET","Software Development;Software Architecture;Teaching","Senior Software Architect","Germany","0","1","Healthcare","100K – 1M","200 – 600","Books;Web resources, blogs;Other practitioners' experiences","Stop product evolution, refactor the system to microservices, and then proceed with evolving the product;Continuous refactoring interspersed with product evolution","Likely","Neutral","Likely","Unlikely","Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services)","No","","","Understanding the monolith;Deciding services boundaries;Regression testing;Microservice API design","Support for various programming languages;Being actively maintained;Multiple decompositions alternatives;Provide a visualization of candidate decompositions;Provide an analysis of the changes of quality attributes and metrics","Strongly Agree","Agree","Neutral","Neutral","Neutral","Neutral","Strongly Agree","strangler and code to service call, stepwise in this order","keeping backward compatibility (especially runtime behaviour, compile is typically easy)","Agree","Agree","Neutral","Agree","Strongly Agree","Neutral","Agree","Agree","Neutral","","","","Communication among services;Ensuring code maintainability;Decoupling services from the monolith;Service orchestration;Selecting infrastructure patterns","typically we check that the system still behaves as before with our test bed wich is typically quite good. upfront we check for sensitive parts if the test coverage is really sufficient to judge that. If not we write tests before we do the change to verify that we did not break something with the changes.","Performance, Efficiency;Reusability;Security;Scalability","","When it comes to performance/efficiency we have several ones like duration, latency, ... Reusability we typically try to judge by review and having a look at the dependency tree of the service/component. Security is done with penetration tests and static code checks (metric would be then amount of violations). Scalability also depending on the requirement but typically amount of running instances needed for a specific workload.","Development;Staging","Functional tests;Simulation"
"2023/01/24 2:59:58 da tarde CET","Software Architecture","Architect","Germany","2","2","Healthcare","10K – 100K","200 – 600","Scientific articles;Books;Conference presentations;Web resources, blogs;Other practitioners' experiences;External consulting;Internal consulting","Continuous refactoring interspersed with product evolution","Neutral","Neutral","Neutral","Neutral","Decomposition by business capability (i.e., so that the decomposition reflects the structure of the organization, its teams and business units);Decomposition by subdomain (i.e., so that the decomposition reflects an analysis of the processes and information flows of the business. e.g., using Domain-Driven Design);Based on coupling and cohesion of the business logic of the monolith (i.e., keep strongly-coupled elements of the implementation in the same services);Based on coupling and cohesion of the data owned by the monolith (i.e., keep strongly-coupled data entities managed by the same services);Based on lexical similarity (e.g., joining in the same service API endpoints with similar names)","No","","","Understanding the monolith;Deciding services boundaries;Microservice API design","Ease of use;Requiring minimal manual inputs","Strongly Agree","Neutral","Neutral","Neutral","Disagree","Agree","Neutral","","","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","","","","Dealing with data consistency;Communication among services;Decoupling services from the monolith;Service orchestration;Ensuring reliability;Ensuring scalability","Tests","Maintainability;Performance, Efficiency;Business-related indicators;Scalability","","KPIs","Development","Functional tests;Production"
